Country,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013
"Costa Rica",,,,,,,,,,,,1.67,1.81,1.8437,1.8773,1.911,1.9447,1.9783,2.012,2.0457,2.0793,2.113,2.1467,2.1803,2.214,2.2477,2.2813,2.315,2.3487,2.3823,2.416,2.4497,2.4833,2.517,2.5507,2.5843,2.618,2.6517,2.6853,2.719,2.7527,2.7863,2.82,3.16,3.33,2.88,3.02,2.41,3.06,3.52,2.97,2.88,2.57,2.31,2.01,2.55,3.02,2.52,
Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.55,3.13,3.34,5.99,5.47,5.53,5.85,5.21,5.37,5.96,5.23,6.44,6.67,7.16,6.77,6.76,6.45,6.21,6.44,6.8,6.04,5.79,6.14,6.68,6.64,6.66,5.81,6.11,6.45
Cuba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,3.4,3.66,3.86,4.17,3.78,3.82,4.33,3.7,4.26,4.02,3.83,4.33,
"Czech Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98,5.12,4.95,4.02,4.8,4.92,4.32,4.85,5.91,5.49,5.83,5.29,5.45,4.94,6.15,6.19,6.54,5.89,5.52,5.4,5.5,4.73,5.04,5.1,5.68,5.03,4.64,4.04
Czechoslovakia,4.33,4.06,4.17,4.3,4.13,3.99,4.15,4.03,4.25,4.08,4.26,4.47,4.29,4.3,4.49,4.43,4.05,4.28,4.87,4.55,4.23,4.29,4.37,4.17,4.45,4.13,4.21,4.3,4.74,4.38,4.43,4.96,4.97,5.03,4.16,4.92,5.05,,,,,,,,,,,,,,,,,,,,,,
Denmark,3.18,4.6,4.31,4.4,4.83,5.31,4.82,4.76,4.95,4.76,4.5,5.15,5.46,5.43,5.53,4.83,5.74,5.71,6.09,5.56,5.54,5.63,4.54,6.02,4.73,5.7,5.28,6.11,6.61,4.93,5.92,5.83,5.69,4.48,5.66,5.14,5.05,5.55,5.05,5.56,5.02,5.23,5.9,5.07,6.37,5.26,4.95,4.76,5.51,5.2,4.51,5.8,5.23,5.03,5.07,5.35,5.61,4.78,
"Dominican Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.87,0.94,1.11,1.75,1.07,1.11,1.12,1.13,1.08,1.12,1.01,0.99,1.03,1.07,1.24,1.19,,
Ecuador,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.97,1.87,2.01,1.94,1.61,2.08,1.93,1.96,2.31,2.23,2.35,2.39,1.94,2.57,2.43,2.64,
Egypt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38,4.19,4.52,5.32,4.91,4.63,4.59,4.55,4.89,5.14,5.37,5.07,,
"El Salvador",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,1.94,1.91,2.39,2.35,2.3,3.17,1.99,3.09,3.35,2.87,2.48,2.55,2.27,3.33,3.59,
"England and Wales",3.65,3.57,3.48,4.26,4.04,4.18,4.33,4.17,4.14,4.3,4.38,4.1,4.18,3.84,4.21,4.07,4.29,4.5,4.24,4.55,4.31,4.49,4.47,5.02,4.44,4.48,4.2,3.84,4.4,4.81,4.79,4.46,4.81,4.86,5.04,4.85,4.86,5.2,4.49,4.43,4.37,4.45,4.61,4.56,4.61,4.56,4.75,4.56,4.58,4.72,4.51,4.67,4.52,4.64,4.53,4.59,4.52,4.67,
Estonia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,5.01,5.31,5.16,7.12,3.98,6.06,6.25,6.71,7.14,4.51,6.62,5.51,7.17,6.07,5.54,5.61,4.66,5.86,
Finland,3.6,3.59,3.35,3.22,2.38,3.9,3.57,2.92,3.24,3.79,3.64,3.71,3.53,4.16,4.64,4.18,4.27,3.53,3.43,4.48,4.42,4.31,3.94,4.67,4.04,4.46,4.77,3.8,4.02,4.16,4.26,3.79,4.43,4.54,4.65,4.43,4.94,4.27,4.55,4.31,4.19,4.7,4.77,3.96,4.4,4.41,3.94,5.35,4.05,3.91,3.96,4.46,3.52,4.03,3.92,4.22,4.03,4.61,4.18
France,1.21,1.28,1.35,1.44,1.42,1.66,1.72,1.84,1.74,1.94,2.04,2.03,2.18,2.35,2.07,2.29,2.43,2.51,2.57,2.63,2.9,2.91,3.11,3.32,2.89,2.93,3.21,3.67,3.4,3.42,3.64,3.56,3.48,3.64,3.87,3.93,4.1,4.08,4.37,4,3.87,3.89,4.02,4.24,3.98,4.15,3.99,4.06,4.03,3.84,3.84,3.84,3.64,3.94,4.08,4.1,4.19,,
Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,2.28,2,1.67,2.06,2.45,2.84,1.56,2.13,1.88,2.68,3.48,2.37,3.36,2.94,
Germany,,,,,,,,,,,,,,,,,,,,,,2.78,2.9043,3.0286,3.1529,3.2771,3.4014,3.5257,3.65,3.53,3.59,3.71,3.99,4.18,4.18,4.16,4.21,4.49,4.46,4.57,4.78,4.73,4.65,4.66,4.66,4.55,4.37,4.48,4.58,4.49,4.55,4.39,4.17,4.27,4.36,4.26,4.26,4.39,4.3
Greece,,,,,,,,,,,,3.57,3.61,3.01,3.42,3.84,4.34,3.93,4.11,5.6,5.64,6.78,6.99,6.64,6.83,6.96,6.75,7.38,7.28,7.01,6.29,6.01,5.97,6.06,6.31,6.58,6.96,6.71,7.41,7.16,7.16,7.84,7.32,6.93,7.04,6.89,7.27,6.58,6.08,6.83,6.72,6.59,5.94,6.72,6.77,6.67,6.95,6.79,
Guatemala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.59,2.72,2.42,3.02,1.85,2.37,2.87,2.62,2.17,1.74,1.6,2.13,
"Hong Kong",,,,,,,,,,,,1.58,1.85,1.92,1.97,2.34,2.62,1.55,2.39,1.92,1.76,2.47,1.85,2.12,2.3,2.02,2.26,2.515,2.77,2.76,2.59,2.62,2.25,3.32,3.47,3.265,3.06,1.46,1.45,1.98,1.41,2.08,2.44,2.8,2.22,1.43,1.35,1.27,1.46,1.3,1.38,1.41,1.39,1.7,1.08,1.11,1.34,1.23,1.45
Hungary,,,,,,,,,,,,,,,,3.74,3.9,3.87,3.76,4.44,5.71,4.52,4.59,4.54,5.18,5.98,6.09,5.28,5.74,5.77,5.56,5.74,5.57,6,6.33,5.96,5.94,5.8,6.92,6.25,6.29,6.47,6.42,6.27,5.97,5.94,6.38,5.87,5.81,5.88,4.23,4.43,4.03,5.14,4.73,3.87,3.74,4.98,4.79
Iceland,,,,,,,,,,,,,,,,,3.84,5.02,3.44,0.56,11.16,4.17,7.04,3.52,1.84,5.59,4.89,4.41,9.35,5.96,5.91,1.59,6.47,6.33,9.14,7.44,5.47,7.49,5.45,9.46,4.99,4.38,5.01,6.57,8.2,7.45,5.86,3.21,5.19,7.84,3.33,5.6,5,7.51,7.51,,,,
Ireland,2.22,2.98,1.81,4.02,2.89,2.7,3.51,3.07,3.24,3.42,4.03,4.26,4.2,3.54,3.17,4.09,3.69,4.78,4.4,5.09,5.04,5.02,4.37,4.51,5.33,5.34,4.25,4.43,6.16,5.23,5.69,5.44,4.97,5.42,5.56,5.48,6.72,6.31,6.34,5.78,6.88,5.78,5.79,5.19,5.19,5.97,5.59,5.16,5.06,6.51,5.14,6.56,4.78,5.86,5.75,4.86,,,
Israel,,,,,,,,,,,,,,,,,,,,,3.83,3.73,3.65,3.13,4.67,3.54,4.14,4.5,3.61,3.21,3.34,2.78,3.76,3.2,4.21,3.89,3.69,3.49,4.36,3.92,4.27,4.38,4.49,4.13,5.04,4.77,4.8,5.05,4.56,5.04,4.5,4.54,4.81,4.33,4.08,4.38,4.93,4.55,
Italy,1.51,2.18,1.43,1.67,1.89,1.81,1.87,2.11,1.93,2.13,2.27,2.37,2.38,2.51,2.64,2.58,2.9,2.7,3.13,3.7,3.61,3.6,4.18,4.29,4.39,4.81,5.08,4.96,5.13,4.55,4.23,4.52,5.4,5.07,4.27,4.62,4.78,4.65,4.19,4.57,3.88,3.77,3.82,3.91,3.62,3.74,3.78,3.86,3.65,3.77,3.89,4.01,3.86,3.93,4.11,3.93,3.81,4.1,
Japan,0.22,0.25,0.25,0.36,0.4,0.38,0.44,0.4,0.54,0.48,0.52,0.46,0.52,0.48,0.49,0.54,0.59,0.66,0.67,0.64,0.7,0.71,0.78,0.86,0.78,0.82,0.85,0.78,0.86,0.86,0.86,0.89,0.84,0.86,0.83,0.95,0.91,0.97,0.87,0.91,1.1,1.05,0.99,0.97,1.04,0.97,1.03,0.99,0.93,0.96,0.91,1.01,0.9,1,0.98,1.08,1.14,1.13,1.09
Kazakhstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82,4.2,3.56,3.9,3.88,3.72,3.63,3.785,3.94,
Kuwait,,,,,,,,,,,,,,,,,,,,,,4.06,4.55,4.4867,4.4233,4.36,4.2967,4.2333,4.17,4.78,2.25,1.77,2.8,2.4483,2.0967,1.745,1.3933,1.0417,0.69,1.16,0.37,1.72,1.71,1.27,1.39,2.04,1.66,1.53,2.22,3.95,1.82,3.02,2.27,2.21,2.24,2.18,2.57,1.3,3.31
Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,1.41,2.14,1.87,2.69,2.41,2.46,1.96,2.89,2.73,2.17,3.2,3.28,3.52
Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18,5.34,5.53,6.68,5.17,5.71,5.44,6.21,6,4.8,5.68,5.9,5.02,6.38,7.46,4.36,5.69,
Lithuania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.92,4.76,4.78,5.21,5.06,4.49,4.87,4.93,5.59,5.56,5.63,5.58,5.28,5.64,5.84,5.88,5.94,5.98,7.09,6.2,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,4.86,4.29,4.53,8.56,6.62,8.52,5.37,5.49,5.01,5.86,7.12,5.51,8.98,7.31,4.53,6.36,7.75,4.46,5.64,5.77,3.82,7.51,3.88,6.73,4.97,9.07,8.4,5.7,5.53,4.56,4.74,3.48,3.19,5.01,6.62
"Macedonia (F.Y.R.O.M.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.89,4.83,4.74,4.24,6.12,7.58,7.65,9.05,7.04,6.73,6.39,8.67,5.67,6.92,7.29,5.71,5.98,6.73,6.24,6.32,,,
Malta,,,,,,,,,,,,,,,,,,,,,,,,1.98,2.32,1.16,4.01,4.38,3.675,2.97,2.6,4.99,7.93,5.28,1.71,4.28,2.39,5.25,4.93,4.19,1.84,4.24,3.72,3.8,8.2,6.13,4.36,5.31,5.86,2.31,3.89,2.11,2.73,1.91,4.92,5.67,3.92,5.98,
Mauritius,,,,,,,,,,,,,,,2.02,1.08,1.14,0.18,1.56,1.39,1.64,2.34,1.49,1.15,1.63,0.31,2.775,5.24,1.54,1.775,2.01,1.84,3.06,1.86,2.11,0.26,0.23,0.385,0.54,0.62,0.16,2.4,3.23,2.68,3.77,1.18,0.62,0.46,2.57,1.66,0.92,1.42,1.93,1.69,1.24,1.21,1.59,0.65,1.68
Mexico,,,,,,,,,,,,0.58,0.61,0.59,0.57,0.55,0.53,0.63,0.61,0.52,0.5804,0.6408,0.7013,0.7617,0.8221,0.8825,0.9429,1.0033,1.0638,1.1242,1.1846,1.245,1.3054,1.3658,1.4263,1.4867,1.5471,1.6075,1.6679,1.7283,1.7888,1.8492,1.9096,1.97,2.08,2.15,2.25,2.27,2.31,2.46,2.28,2.35,2.25,2.14,2.23,2.28,2.2,2.23,
Moldova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.45,2.95,3.08,2.65,2.85,2.89,2.82,3.03,3.08,3.78,3.74,3.19,4,3.67,3.97,4.04,4.15,5
Netherlands,3.47,3.79,3.84,3.77,3.32,3.68,3.46,2.83,3.37,3.08,3.08,3.27,3.28,3.82,3.59,3.14,3.31,3.33,3.31,4.01,3.81,4.01,4.16,5.16,4.21,4.27,4.64,4.44,5.06,4.55,5.14,4.94,5.05,4.71,3.56,3.99,3.69,3.46,3.99,4.11,4.35,4.63,4.19,4.92,4.68,4.69,4.12,3.64,3.49,3.95,4.61,4.61,4.37,4.81,4.7,4.38,4.57,4.66,3.49
"New Zealand",5.24,4.15,4.52,4.72,4.41,5.4,5.62,4.85,5.51,4.27,4.69,4.45,4.18,3.91,6.04,4.89,5.08,5.88,6.21,5.28,5.52,5.55,5.64,5.59,6.23,5.18,5.24,5.79,6.01,5.35,5.55,4.92,5.2,5.82,4.09,5.53,6.74,5.87,5.63,5.44,3.47,5.04,5.78,5.06,5.94,5.57,5.93,5.76,5.57,4.8,5.05,5.48,4.44,3.95,4.06,4.86,4.66,,
Nicaragua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.81,1.6,1.05,1.5,1.55,2.24,2.12,2.09,1.67,1.84,2.07,2.54,2.54,2.43,1.74,1.91,
"Northern Ireland",1.93,3.26,4.9,4.19,3.85,4.12,3.92,4.05,4.07,2.24,3.03,5.35,3.03,4.76,4.99,3.45,4.03,3.69,4.95,4.21,4.83,5.14,6.05,4.87,4.72,4.17,4.75,2.55,7.65,3.84,4.67,4.5,4.48,2.07,4.82,3.71,4.11,5,4.96,4.58,4.66,5.17,4.73,5.32,3.65,4.2,4.35,4.96,4.67,3.86,3.76,5.37,5.09,5.61,5.4,5,5.49,5.26,5.23
Norway,3.67,4.18,4.61,4.97,5.32,4.83,4.08,3.27,4.02,4.59,5.46,3.58,3.69,4.84,4.47,4.31,4.26,4.23,4.28,4.64,4.97,4.48,4.73,3.88,4.8,4.07,4.5,5.56,5.55,4.37,5.41,4.8,5.4,5.2,4.89,5.26,4.84,4.6,4.24,4.34,4.27,4.3,4.8,4.25,4.2,5.88,4.52,5.57,5.55,5.47,4.91,4.57,4.65,5.17,4.99,4.76,5.19,4.58,4.93
Panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,2.08,2,2.12,3.47,2.53,3.47,2.65,2.79,3.16,3.74,2.39,2.61,2.08,3.07,
Paraguay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,1.89,2.15,2.58,2.85,1.54,1.11,1.69,1.74,1.31,1.28,1.06,1.27,1.22,1.46,1.12,0.92,
Peru,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03,2.12,1.98,1.97,1.97,2.29,2.94,2.33,2.18,2.7,2.42,2.62,2.94,2.72,
Philippines,,,,,,,,,,,,,,1.22,1.2613,1.3025,1.3438,1.385,1.4263,1.4675,1.5088,1.55,1.5913,1.6325,1.6738,1.715,1.7563,1.7975,1.8388,1.88,1.9213,1.9625,2.0038,2.045,2.0863,2.1275,2.1688,2.21,2.47,2.48,2.46,2.68,2.67,2.78,3.12,2.8,2.98,2.14,2.13,2.088,2.046,2.004,1.962,1.92,,,,,
Poland,,,,,,,1.5,1.67,1.82,2.62,2.74,2.44,2.49,2.57,2.955,3.34,3.69,3.76,3.83,3.9,3.97,4.04,4.11,4.18,4.25,4.32,4.39,4.46,4.53,4.6,4.67,4.74,4.81,4.88,4.95,5.02,5.09,5.16,5.23,5.3,5.37,5.44,5.51,5.58,5.65,5.79,5.75,5.54,5.67,6.3,5.95,5.92,5.73,5.89,5.95,5.72,5.59,5.89,5.62
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,4.63,4.34,4.68,4.67,4.19,3.65,3.35,4.08,4.14,4.43,3.98,4.35,4.17,4.36,4.49,4.73,5.03,4.64,4.62,4.6525,4.685,4.7175,4.75,4.42,4.56,4.83,5.42,5.01,5.48
Romania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78,5.12,5.79,5.3,5.73,5.46,5.71,5.41,5.87,5.37,5.89,5.61,5.48,6.12,
Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.46,3.81,3.85,3.91,3.9,3.89,3.85,3.92,3.96,4,4.2,4.21,4.21,,
Scotland,4.01,4.06,3.33,3.98,4.3,4.24,3.91,4.37,4.06,3.87,3.75,3.41,3.7,4.28,4.3,3.98,4.56,4.72,4.37,4.34,4.72,4.82,5.11,4.37,5.17,4.32,4.12,4.75,4.47,4.58,4.67,4.54,4.81,3.94,4.05,4.81,4.97,5.39,4.63,5.22,5.03,5.04,4.73,4.25,5.2,5.75,5.3,5.1,5.35,5.26,5.73,5.98,5.19,5.09,4.78,5.19,4.64,5.04,5.44
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.29,5.3,5.29,5.32,4.97,5.92,5.26,5.56,5.79,6.09,5.56,5.33,5.9,5.3,5.77,5.87
Singapore,,,,,,,,,,,,0.52,0.39,1.27,0.27,1.28,0.55,0.76,1.6,0.67,1.03,0.95,1.51,1.12,1.02,1.165,1.31,0.73,1.56,2.54,1.15,1.53,1.95,4.07,1.54,1.17,1.4,1.93,2.12,1.62,2.18,1.95,1.17,1.53,1.37,1.56,1.74,1.27,1.89,1.1,1.08,2.71,1.57,1.63,1.62,1.78,1.59,2.16,1.78
Slovakia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.26,5.14,5.29,5.38,5.28,5.49,6.57,6.1,5.62,6.03,5.16,5.65,5.98,5.93,5.8,5.49,5.8,5.62,5.22,,,
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.68,5.34,4.96,4.94,5,4.02,5.34,5.1,3.39,4.63,5.53,5.07,4.78,4.51,5.98,5.14,5.6,5.78,4.4,3.58,4.72,5,6.1,5.75,5.55,4.77,,,
"South Africa",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.56,1.41,1.41,1.42,1.18,1.43,1.57,1.58,1.52,1.5,1.41,1.49,1.33,1.29,1.4,1.37,1.57,1.48,1.33,1.69,1.36
"South Korea",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.77,1.1,1.37,1.53,1.69,1.85,2.01,2.17,2.33,2.49,2.65,2.16,2.35,2.33,2.22,2.4,2.33,2.73,2.57,2.38,2.45,2.28,2.37,2.06,1.95,2.21,2.23,2.06,
Spain,2.62,2.65,3.01,3.19,3.07,3.63,3.32,3.58,3.81,3.84,3.53,3.6,4.1,4.34,4.45,4.57,4.88,4.78,4.84,5.06,5.04,5.27,5.41,5.54,5.78,5.18,5.27,5.69,5.62,4.99,3.47,3.12,3.76,3.72,3.48,3.57,3.62,3.9,4.05,4.05,4.32,4.36,4.27,4.64,4.14,4.29,4.25,4.63,4.58,4.38,4,4.33,4.37,4.24,4.05,4.18,4.29,4.32,4.24
Suriname,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,1.22,0.43,5.25,3.71,2.31,4.95,3.24,2.17,1.93,2.6,3.08,3.27,3.95,2.21,1.64,2.4,3.69,
Sweden,2.25,2.27,2.14,3.05,3.74,3.92,2.64,4.49,3.89,4.35,3.49,3.78,3.33,3.51,3.98,3.68,6.38,6.01,5.19,5.55,5.93,5.63,5.3,5.91,5.01,5.88,4.75,4.64,4.98,4.78,5.11,4.41,3.43,4.1,4.86,5.08,4.49,4.9,4.19,4.86,5.47,4.84,5.16,4.82,4.97,4.87,4.65,4.76,4.57,4.86,4.8,5.08,5.29,4.72,4.61,4.31,4.02,3.96,3.58
Switzerland,3.86,3.91,3.81,4.36,3.96,4.29,3.47,4.49,3.32,3.78,4.03,3.51,3.69,3.06,3.33,3.91,4.07,3.7,3.54,4.16,3.96,4.55,5.06,4.24,4.48,4.51,4.56,4.58,5.37,4.89,4.53,4.77,4.92,5.47,4.25,4.21,4.88,4.95,4.31,5.15,4.63,4.4,4.95,4.66,4.58,4.46,4.65,4.38,4.59,4.84,4.39,4.51,4.43,4.64,4.42,4.17,4.82,4.18,
Thailand,,,,,,,,,,,,0.29,0.38,0.31,0.29,0.37,0.44,0.34,0.61,0.67,0.74,0.635,0.53,0.7,1.1,0.93,0.76,0.78,0.97,0.88,0.825,0.77,0.86,0.8533,0.8467,0.84,0.95,1.04,0.71,0.38,0.85,1.51,1.17,1.75,1.61,2.07,2.35,2.63,2.43,2.4,2.38,2.44,,,,,,,
"Trinidad and Tobago",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,1.44,1.63,1.88,1.69,1.5,1.61,2.02,1.47,1.97,1.9,,,,
Ukraine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.11,4.17,4.14,3.92,4.24,4.21,4.01,4.19,
"United Kingdom",3.63,3.8233,4.0167,4.21,4.05,4.18,4.27,4.19,4.174,4.158,4.142,4.126,4.11,3.91,4.24,4.06,4.3,4.49,4.26,4.51,4.34,4.51,4.54,4.91,4.48,4.44,4.23,3.89,4.48,4.77,4.79,4.47,4.81,4.72,4.96,4.83,4.87,5.24,4.55,4.54,4.47,4.54,4.66,4.58,4.68,4.71,4.77,4.62,4.64,4.74,4.59,4.79,4.59,4.71,4.59,4.66,4.57,4.78,4.67
"United States",3.46,3.71,3.75,3.52,3.77,3.83,3.8,3.86,4.01,3.94,4,4.13,3.97,3.9733,3.9767,3.98,3.9833,3.9867,3.99,3.9933,3.9967,4,4.0033,4.0067,4.01,4.17,4.02,4.02,4,4.12,4.11,4.12,4.16,4.27,4.18,4.32,4.32,4.24,4.24,4.3,4.1,4.17,4.05,4.09,4.05,3.97,3.87,3.9,3.81,3.71,3.75,3.6,3.59,3.7,3.68,3.65,,,
Uruguay,,,,,,,,,,,,3.13,2.83,2.838,2.846,2.854,2.862,2.87,2.878,2.886,2.894,2.902,2.91,2.918,2.926,2.934,2.942,2.95,2.958,2.966,2.974,2.982,2.99,2.998,3.006,3.014,3.022,3.03,3.038,3.046,3.054,3.062,3.07,2.43,3.08,3.62,3.06,2.83,2.81,2.78,3.4,3.49,3.91,3.19,3.25,2.92,,,
Uzbekistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.31,2.51,,,,,,,,
