Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Aruba,0.214378348959863,0.216482528651453,0.207275800421449,0.232580702104091,0.218589849092047,0.228555262306782,0.231728573081993,0.226313652176373,0.23582890836347,0.234003792467097,0.638551750501678,0.666218005816907,0.697152559148237,0.718600163537875,0.680205850356498,0.69839957884859,0.690206973106014,0.704535883890798,0.663963977610593,0.733835084058044,0.726844687902011,0.70057713924946,0.38327436194195,0.234892668376631,0.237179758908967,0.230989245172918,0.222544557407025
Afghanistan,,,,,,,,,,,,,0.0372199621873882,0.0387671032639179,0.0288720052566738,0.0375858768245785,0.0443469311296508,0.0536784607202448,0.0955546478618967,0.126687945510012,0.138501980233998,0.199461376299461,0.155438709546974,0.123858351020658,0.112805390150642,0.118655792221195,0.111371036637162
Angola,0.0749773441764811,0.0738688084719307,0.0800879354538124,0.117103389285078,0.0778441747174951,0.190949977356051,0.160249547369889,0.105437589262022,0.0997123692803701,0.122261029748363,0.123625856970047,0.121006924152346,0.138548636846368,0.0962795307041803,0.179904016621315,0.159420120730419,0.166115888638905,0.164587632655385,0.151336554946445,0.162204299940341,0.161729183080896,0.164527796677026,0.169370848706162,0.159089786699561,0.202035760008752,0.154328217525108,0.158919410740527
Albania,0.340533360285316,0.367626458710227,0.232438505112527,0.197003389676363,0.14991794415278,0.143380824328593,0.12703305650304,0.109158074933589,0.113881371711916,0.171788513665779,0.162598297253806,0.160172893872706,0.17831728722407,0.193418745769894,0.177838743569219,0.172080021529171,0.148905048570582,0.141560402023621,0.14668456555248,0.142048790926118,0.143854393679447,0.159860795840284,0.148140137201154,0.146342884140413,0.160638518741884,0.132167003971845,0.125691079308115
"United Arab Emirates",0.255213201378428,0.277371806029644,0.27369403462474,0.306751734388011,0.318062067955606,0.287973647320859,0.282943476661514,0.26247701700061,0.289397250530953,0.270466163448608,0.350415210219147,0.311321690678852,0.253731267469757,0.294161352800289,0.284547546145506,0.278318358460337,0.27010647768992,0.286790992586908,0.322232895591052,0.364094937597593,0.337797727974271,0.341801015875117,0.418937765649026,0.400455722292299,0.393452563048573,0.322397759259626,0.331386875036734
Argentina,0.243066741115843,0.232556584637906,0.223281912183324,0.200523218485116,0.19666507066407,0.211611525898512,0.211556396065387,0.200037612942274,0.195149776873755,0.212344858069601,0.206974418668453,0.203700499009099,0.213209234920413,0.212152403673662,0.227035739144335,0.214557724055095,0.214901422881523,0.196850859864839,0.204219797521779,0.206569286950032,0.195855229974982,0.188418355304529,0.191767672933726,0.187917962755888,0.194826756183649,0.194868888838978,0.199186681518344
Armenia,,,0.618640405242461,0.297544768275872,0.298906445337736,0.352358025615118,0.250163733126213,0.305510979539637,0.29602463293598,0.256879833824771,0.278865020901149,0.260093085187609,0.197416453322611,0.195079670108478,0.187682814709829,0.196607050773346,0.174852682520584,0.177611783040006,0.182412954658355,0.166770216888232,0.157553346139095,0.175779343979752,0.189895962859468,0.17743757255036,0.172300104449262,0.145035994610484,0.15535387882429
"Antigua and Barbuda",0.292099281646868,0.27102541296918,0.264251837628319,0.257971107554599,0.238558387949499,0.256266141219441,0.256414818331652,0.255269431850306,0.252442357402589,0.251810401936338,0.246506401980219,0.262114140878877,0.27584379947039,0.283264062176815,0.280073402153601,0.267773520851305,0.245659396552046,0.237847771704935,0.243495702067108,0.293956566232122,0.327198966531396,0.326734108049584,0.322846376896771,0.324798011484848,0.315108659838224,0.314037093484512,0.303665121963661
Australia,0.493555485459234,0.491327486489489,0.501496377141318,0.499004935313966,0.481142024001858,0.469598656347806,0.484629873512586,0.471740834672333,0.4674536080335,0.456759042581911,0.445011982696925,0.430488217807897,0.434961469736617,0.416061907802509,0.407489510231911,0.403448611383494,0.409487780600073,0.401607130009107,0.401818338962869,0.403262826164236,0.391160359280569,0.382693260492995,0.364793400326328,0.34111784451543,0.32286029728493,0.319444031558358,0.319829901140711
Austria,0.199653093111082,0.206126773357124,0.185717722998637,0.186200280026846,0.181680960458313,0.185460943544996,0.191527891632514,0.186014418293961,0.182466605046316,0.171258626779107,0.166332309199395,0.173779077270716,0.17389610874227,0.184727640118542,0.180525382079071,0.180664717644077,0.169904814300561,0.158329597711953,0.154682239098542,0.146677043062162,0.154973851697472,0.144999465697342,0.137956110944142,0.138375369317112,0.129493422888596,0.13333243133637,0.131003179711807
Azerbaijan,,,1.31749919595922,1.47599549708304,1.59242775706212,1.43371672975953,1.32719112147274,1.1963038006326,1.15564612894201,0.970760430772924,0.902250920486134,0.800467941669142,0.752870301363675,0.706226505657372,0.677533353494639,0.566571792823411,0.480609440091968,0.298392080729919,0.313984017815035,0.257968797148255,0.23672770301045,0.260663715176181,0.271528791348388,0.25725575005363,0.263568830568027,0.262315170970406,0.270763791721837
Burundi,0.0324346740814782,0.0352266890046652,0.0316552768544396,0.0354787406180287,0.0380817470317025,0.0420034473616932,0.0463583198295937,0.0485348210534119,0.0463339580483857,0.0474950396835318,0.051376939756912,0.0380966526101247,0.0377774650301785,0.0290138167626742,0.0339660627941529,0.0261824071750848,0.0301601126639994,0.029153739429957,0.0283472208593039,0.027306108060735,0.0419597792565002,0.055698363472727,0.0487299037768448,0.0490718085459933,0.0441332817729536,0.0481112051029828,0.0594019937422924
Belgium,0.299411921159494,0.307635546445915,0.30575140277429,0.296820581653847,0.30004946797257,0.293041549198168,0.303977024307306,0.286126082811279,0.287998933337426,0.268477429665197,0.260800545728623,0.256640956397456,0.236433758530541,0.246223305269168,0.233919400252107,0.223344923635212,0.215100708243235,0.200609615419257,0.201236049478143,0.195276747241003,0.21077823507058,0.187923668190469,0.177519201894982,0.181107863973229,0.171091716092916,0.178047023936395,0.171114240375761
