Country,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Afghanistan,3.115772809,2.99648644,2.757843797,2.672295561,2.776962126,2.840483866,2.772338272,2.726611127,2.667440472,2.63455963,2.553745511,2.458250894,2.302188645,2.464350725,2.472679738,2.345716311,2.225222138,2.110430335,1.934813981,1.795143197,1.747401473,1.672231411,1.596449036,1.597439679,1.563729482,1.518367728,1.499058649,1.475577078
Albania,0.966165326,1.058250355,1.055264466,1.00218399,0.899617285,0.846879999,0.800929157,0.753870842,0.689102927,0.651075829,0.650893981,0.634801859,0.627377598,0.626454331,0.608507199,0.578054209,0.561564235,0.550414558,0.547180032,0.537600782,0.548463774,0.558065965,0.566631652,0.576298321,0.587360698,0.595244073,0.600797615,0.607243775
Algeria,4.08761819,3.927399988,3.79706727,3.690423922,3.724690778,3.546525209,3.46944636,3.460551113,3.375047635,3.302613802,3.162531809,3.028319641,2.97271476,2.747844291,2.670376207,2.587219683,2.508330604,2.460656755,2.368366659,2.298878759,2.233198872,2.172463386,2.103337129,2.069703162,2.038528709,2.025412577,1.897987403,1.818808703
"American Samoa",1.341905927,1.324971179,1.307393356,1.28695459,1.269246993,1.252012193,1.235583694,1.226100936,1.202767552,1.109194886,1.082208961,1.010236019,0.973967119,0.951980055,0.946600441,0.943249238,0.941370271,0.937656179,0.931248609,0.923285021,0.925745004,0.92945835,0.928639424,0.926665209,0.928866666,0.918235681,0.921314353,0.923709984
Andorra,1.042119253,1.020474736,1.022854166,1.014331688,1.032116531,1.036071559,1.030693822,1.020580364,1.014235836,1.012952426,1.016965346,1.014925187,1.012492432,0.984710673,0.963754521,0.95007473,0.939032445,0.944942051,0.950655335,0.966935404,0.966447861,0.961370491,0.965241668,0.968318258,0.966926598,0.964376889,0.969538656,0.973304072
Angola,7.698298063,7.652992616,7.557117555,7.490428456,7.406629028,7.202413871,6.913041311,6.692836182,6.767556082,6.523007701,6.312713735,6.085682578,5.866857615,5.634240806,6.094836993,5.461749733,5.212411626,4.965846208,4.68973541,4.321364364,4.094653355,3.801508117,3.563374577,3.319568111,3.04799144,2.898317287,2.684442632,2.52278498
"Antigua and Barbuda",4.330115966,4.340671347,4.300067074,4.319798388,4.217104261,4.115094753,4.049671171,3.88305474,3.601827688,3.337178433,3.076818246,2.795953257,2.610514401,2.435445099,2.338417481,2.267491601,2.193015168,2.100415135,2.105557332,2.102089674,2.099569741,2.089526282,2.069701045,2.062146114,1.997296661,1.980452692,2.005667597,2.016972766
Argentina,2.306456743,2.305230015,2.337667935,2.307348626,2.244725275,2.243904643,2.275452919,2.219312204,2.193313712,2.200692404,2.086644811,2.068803864,2.091866751,2.093636516,2.011407106,2.078705107,1.997993738,2.077658203,2.00925397,1.989672301,1.944886053,1.931224516,1.889590879,1.854540472,1.776265291,1.724360689,1.731111106,1.708696484
Armenia,5.173741846,5.319784088,5.680235197,5.912406531,5.825562453,4.955268852,4.121742192,3.571372513,3.126094106,2.604302643,2.419008629,2.401607733,2.191140925,2.099569634,1.856839502,1.679758593,1.466143914,1.444576501,1.408277615,1.369840039,1.3359181,1.322022171,1.307047266,1.266881959,1.223091416,1.217954584,1.207256662,1.218499286
Australia,1.043912839,1.192558189,1.043144364,0.997932814,1.02844923,1.009289214,1.139908077,0.97757876,0.956941165,0.912044534,1.040436982,0.838716751,0.865476258,0.831799613,0.797907906,0.806884697,0.712712031,0.711025489,0.713242431,1.506608043,0.666981299,0.750469778,0.63848253,0.629405858,0.64284056,0.660874621,0.666932317,0.677205964
